movie_id,title,cast,crew
2977,Becoming Jane,"Anne Hathaway, James McAvoy, Julie Walters, James Cromwell, Maggie Smith",Director: Julian Jarrold; Writer: Kevin Hood
10760,Sydney White,"Amanda Bynes, Sara Paxton, Matt Long, Jeremy Howard, Danny Strong",Director: Joe Nussbaum
11093,House of Sand and Fog,"Jennifer Connelly, Ben Kingsley, Ron Eldard, Frances Fisher, Kim Dickens","Director: Vadim Perelman; Writer: Shawn Lawrence Otto, Vadim Perelman"
207,Dead Poets Society,"Robin Williams, Ethan Hawke, Robert Sean Leonard, Gale Hansen, Josh Charles",Director: Peter Weir; Writer: Tom Schulman
8467,Dumb and Dumber,"Jim Carrey, Jeff Daniels, Lauren Holly, Teri Garr, Mike Starr","Director: Bobby Farrelly, Peter Farrelly; Writer: Bobby Farrelly, Peter Farrelly"
639,When Harry Met Sally...,"Meg Ryan, Billy Crystal, Carrie Fisher, Bruno Kirby, Steven Ford",Director: Rob Reiner; Writer: Nora Ephron
24226,The Verdict,"Paul Newman, Charlotte Rampling, Jack Warden, James Mason, Milo O'Shea",Director: Sidney Lumet; Writer: David Mamet
9285,Road Trip,"Breckin Meyer, Seann William Scott, Amy Smart, Paulo Costanzo, DJ Qualls","Director: Todd Phillips; Writer: Todd Phillips, Scot Armstrong"
14709,Varsity Blues,"James Van Der Beek, Amy Smart, Jon Voight, Paul Walker, Ron Lester",Director: Brian Robbins; Writer: W. Peter Iliff
74643,The Artist,"Jean Dujardin, Bérénice Bejo, John Goodman, James Cromwell, Penelope Ann Miller",Director: Michel Hazanavicius; Writer: Michel Hazanavicius
13788,The Unborn,"Odette Annable, Gary Oldman, Meagan Good, Cam Gigandet, Idris Elba",Director: David S. Goyer; Writer: David S. Goyer
83666,Moonrise Kingdom,"Bruce Willis, Edward Norton, Jared Gilman, Kara Hayward, Bill Murray","Director: Wes Anderson; Writer: Wes Anderson, Roman Coppola"
10781,The Texas Chainsaw Massacre: The Beginning,"Jordana Brewster, Taylor Handley, Diora Baird, Matt Bomer, R. Lee Ermey",Director: Jonathan Liebesman; Writer: Sheldon Turner
318850,The Young Messiah,"Adam Greaves-Neal, Sara Lazzaro, Vincent Walsh, Sean Bean, Jonathan Bailey","Director: Cyrus Nowrasteh; Writer: Cyrus Nowrasteh, Betsy Giffen Nowrasteh"
13908,The Master of Disguise,"Dana Carvey, Brent Spiner, Jennifer Esposito, Harold Gould, James Brolin","Director: Perry Andelin Blake; Writer: Dana Carvey, Harris Goldberg"
1417,Pan's Labyrinth,"Ivana Baquero, Maribel Verdú, Sergi López, Doug Jones, Ariadna Gil",Director: Guillermo del Toro; Writer: Guillermo del Toro
39180,See Spot Run,"Michael Clarke Duncan, David Arquette, Leslie Bibb, Joe Viterelli, Steve Schirripa","Director: John Whitesell; Writer: George Gallo, Gregory Poirier"
16161,Baby Boy,"Tyrese Gibson, Taraji P. Henson, Omar Gooding, Ving Rhames, Snoop Dogg",Director: John Singleton; Writer: John Singleton
49950,The Roommate,"Minka Kelly, Leighton Meester, Cam Gigandet, Aly Michalka, Matt Lanter","Director: Christian E. Christiansen; Writer: Sonny Mallhi, Chris Bylsma"
10956,Joe Dirt,"David Spade, Brittany Daniel, Dennis Miller, Adam Beach, Jaime Pressly","Director: Dennie Gordon; Writer: David Spade, Fred Wolf"
9594,Double Impact,"Jean-Claude Van Damme, Geoffrey Lewis, Alonna Shaw, Cory Everson, Philip Chan Yan-Kin","Director: Sheldon Lettich; Writer: Sheldon Lettich, Jean-Claude Van Damme"
4638,Hot Fuzz,"Simon Pegg, Nick Frost, Jim Broadbent, Paddy Considine, Rafe Spall","Director: Edgar Wright; Writer: Edgar Wright, Simon Pegg"
13972,The Women,"Cloris Leachman, India Ennenga, Annette Bening, Eva Mendes, Debra Messing",Director: Diane English
5038,Vicky Cristina Barcelona,"Scarlett Johansson, Rebecca Hall, Javier Bardem, Penélope Cruz, Christopher Evan Welch",Director: Woody Allen; Writer: Woody Allen
13491,Arn: The Knight Templar,"Joakim Nätterqvist, Sofia Helin, Stellan Skarsgård, Michael Nyqvist, Mirja Turestedt",Director: Peter Flinth; Writer: Hans Gunnarsson
10571,Boys and Girls,"Freddie Prinze Jr., Claire Forlani, Jason Biggs, Amanda Detmer, Alyson Hannigan","Director: Robert Iscove; Writer: Andrew Miller, Andrew Lowery"
10994,White Oleander,"Alison Lohman, Michelle Pfeiffer, Cole Hauser, Robin Wright, Amy Aquino",Director: Peter Kosminsky; Writer: Mary Agnes Donoghue
19994,Jennifer's Body,"Megan Fox, Amanda Seyfried, Johnny Simmons, Adam Brody, J.K. Simmons",Director: Karyn Kusama; Writer: Diablo Cody
25166,Drowning Mona,"Danny DeVito, Bette Midler, Neve Campbell, Jamie Lee Curtis, Casey Affleck",Director: Nick Gomez; Writer: Peter Steinfeld
30890,Radio Days,"Woody Allen, Mia Farrow, Jeff Daniels, Larry David, Todd Field",Director: Woody Allen; Writer: Woody Allen
23169,Remember Me,"Robert Pattinson, Emilie de Ravin, Pierce Brosnan, Lena Olin, Chris Cooper",Director: Allen Coulter; Writer: Will Fetters
17403,How to Deal,"Mandy Moore, Trent Ford, Allison Janney, Alexandra Holden, Dylan Baker",Director: Clare Kilner; Writer: Neena Beber
12120,My Stepmother is an Alien,"Dan Aykroyd, Kim Basinger, Jon Lovitz, Alyson Hannigan, Seth Green","Director: Richard Benjamin; Writer: Herschel Weingrod, Timothy Harris"
9800,Philadelphia,"Tom Hanks, Denzel Washington, Jason Robards, Mary Steenburgen, Antonio Banderas",Director: Jonathan Demme
1090,The Thirteenth Floor,"Craig Bierko, Armin Mueller-Stahl, Gretchen Mol, Vincent D'Onofrio, Dennis Haysbert","Director: Josef Rusnak; Writer: Josef Rusnak, Ravel Centeno-Rodriguez"
18475,The Cookout,"Ja Rule, Tim Meadows, Jenifer Lewis, Jonathan Silverman, Eve",Director: Lance Rivera
40160,Meteor,"Sean Connery, Natalie Wood, Karl Malden, Brian Keith, Martin Landau","Director: Ronald Neame; Writer: Edmund H. North, Stanley Mann"
18074,Duets,"Gwyneth Paltrow, Scott Speedman, Maria Bello, Paul Giamatti, Andre Braugher",Director: Bruce Paltrow; Writer: John Byrum
9689,Hollywood Ending,"Woody Allen, George Hamilton, Téa Leoni, Debra Messing, Mark Rydell",Director: Woody Allen; Writer: Woody Allen
9781,Detroit Rock City,"Giuseppe Andrews, James DeBello, Edward Furlong, Sam Huntington, Lin Shaye",Director: Adam Rifkin; Writer: Carl V. Dupré
8009,Highlander,"Christopher Lambert, Roxanne Hart, Clancy Brown, Sean Connery, Beatie Edney","Director: Russell Mulcahy; Writer: Larry Ferguson, Gregory Widen"
3877,Things We Lost in the Fire,"Halle Berry, Benicio del Toro, David Duchovny, Alison Lohman, Sarah Dubrovsky",Director: Susanne Bier; Writer: Allan Loeb
8854,Steel,"Shaquille O'Neal, Annabeth Gish, Richard Roundtree, Judd Nelson, Irma P. Hall",Director: Kenneth Johnson; Writer: Kenneth Johnson
152599,The Immigrant,"Marion Cotillard, Jeremy Renner, Joaquin Phoenix, Dagmara Domińczyk, Gabriel Rush","Director: James Gray; Writer: James Gray, Ric Menello"
18840,The White Countess,"Ralph Fiennes, Natasha Richardson, Hiroyuki Sanada, Lynn Redgrave, Vanessa Redgrave",Director: James Ivory; Writer: Kazuo Ishiguro
68727,Trance,"James McAvoy, Vincent Cassel, Rosario Dawson, Matt Cross, Danny Sapani","Director: Danny Boyle; Writer: John Hodge, Joe Ahearne"
12657,Soul Plane,"Tom Arnold, Kevin Hart, Method Man, Snoop Dogg, K. D. Aubert","Director: Jessy Terrero; Writer: Chuck Wilson, Bo Zenga"
8265,Welcome to the Sticks,"Kad Merad, Dany Boon, Zoé Félix, Lorenzo Ausilia-Foret, Anne Marivin","Director: Dany Boon, Nicolas Guy; Writer: Alexandre Charlot, Franck Magnier"
12410,Good,"Viggo Mortensen, Jason Isaacs, Mark Strong, Steven Mackintosh, Jodie Whittaker",Director: Vicente Amorim
34647,Enter the Void,"Nathaniel Brown, Paz de la Huerta, Cyril Roy, Masato Tanno, Jesse Kuhn",Director: Gaspar Noé; Writer: Gaspar Noé
73935,Vamps,"Alicia Silverstone, Krysten Ritter, Sigourney Weaver, Richard Lewis, Wallace Shawn",Director: Amy Heckerling; Writer: Amy Heckerling
28178,Hachi: A Dog's Tale,"Richard Gere, Joan Allen, Jason Alexander, Cary-Hiroyuki Tagawa, Sarah Roemer",Director: Lasse Hallström; Writer: Stephen P. Lindsey
185567,Zulu,"Orlando Bloom, Forest Whitaker, Conrad Kemp, Inge Beckmann, Tinarie Van Wyk-Loots","Director: Jérôme Salle; Writer: Julien Rappeneau, Jérôme Salle"
264656,The Homesman,"Hilary Swank, Tommy Lee Jones, Grace Gummer, Meryl Streep, Miranda Otto","Director: Tommy Lee Jones; Writer: Tommy Lee Jones, Wesley Oliver"
35696,Juwanna Mann,"Miguel A. Núñez, Jr., Vivica A. Fox, Kevin Pollak, Tommy Davidson, Ginuwine",Director: Jesse Vaughan; Writer: Bradley Allenstein
16351,Ararat,"Simon Abkarian, Charles Aznavour, Christopher Plummer, Arsinée Khanjian, David Alpay",Director: Atom Egoyan
38717,Madison,"Jim Caviezel, Jake Lloyd, Mary McCormack, Bruce Dern, Paul Dooley",Director: William Bindley
18777,Slow Burn,"Ray Liotta, LL Cool J, Mekhi Phifer, Jolene Blalock, Chiwetel Ejiofor",Director: Wayne Beach; Writer: Wayne Beach
2110,Wasabi,"Jean Reno, Ryoko Hirosue, Michel Muller, Carole Bouquet, Yoshi Oida",Director: Gérard Krawczyk; Writer: Luc Besson
9035,Slither,"Nathan Fillion, Don Thompson, Elizabeth Banks, Gregg Henry, Xantha Radley",Director: James Gunn; Writer: James Gunn
90,Beverly Hills Cop,"Eddie Murphy, Judge Reinhold, John Ashton, Ronny Cox, Paul Reiser","Director: Martin Brest; Writer: Danilo Bach, Daniel Petrie, Jr."
771,Home Alone,"Macaulay Culkin, Joe Pesci, Daniel Stern, John Heard, Catherine O'Hara",Director: Chris Columbus; Writer: John Hughes
12154,Three Men and a Baby,"Tom Selleck, Steve Guttenberg, Ted Danson, Nancy Travis, Margaret Colin","Director: Leonard Nimoy; Writer: James Orr, Jim Cruickshank"
9576,Tootsie,"Dustin Hoffman, Jessica Lange, Teri Garr, Dabney Coleman, Charles Durning","Director: Sydney Pollack; Writer: Robert Garland, Barry Levinson"
744,Top Gun,"Tom Cruise, Kelly McGillis, Val Kilmer, Anthony Edwards, Tom Skerritt","Director: Tony Scott; Writer: Jim Cash, Jack Epps Jr."
146,"Crouching Tiger, Hidden Dragon","Chow Yun-fat, Michelle Yeoh, Zhang Ziyi, Chang Chen, Cheng Pei-Pei","Director: Ang Lee; Writer: James Schamus, Wang Hui-Ling"
14,American Beauty,"Kevin Spacey, Annette Bening, Thora Birch, Wes Bentley, Mena Suvari",Director: Sam Mendes; Writer: Alan Ball
45269,The King's Speech,"Colin Firth, Geoffrey Rush, Helena Bonham Carter, Guy Pearce, Timothy Spall",Director: Tom Hooper; Writer: David Seidler
9493,Twins,"Arnold Schwarzenegger, Danny DeVito, Kelly Preston, Chloe Webb, David Caruso","Director: Ivan Reitman; Writer: Herschel Weingrod, Timothy Harris"
22556,The Yellow Handkerchief,"William Hurt, Maria Bello, Kristen Stewart, Eddie Redmayne, Veronica Russell","Director: Udayan Prasad; Writer: Pete Hamill, Erin Dignam"
873,The Color Purple,"Whoopi Goldberg, Margaret Avery, Danny Glover, Akosua Busia, Oprah Winfrey",Director: Steven Spielberg; Writer: Menno Meyjes
33196,Tidal Wave,"Park Joong-hoon, Sol Kyung-gu, Uhm Jung-hwa, Ha Ji-won, Lee Briggs","Director: Yoon Je-kyoon; Writer: Yoon Je-kyoon, Kim Hwi"
205596,The Imitation Game,"Benedict Cumberbatch, Keira Knightley, Matthew Goode, Rory Kinnear, Allen Leech",Director: Morten Tyldum; Writer: Graham Moore
10765,Private Benjamin,"Goldie Hawn, Eileen Brennan, Armand Assante, Robert Webber, Mary Kay Place","Director: Howard Zieff; Writer: Nancy Meyers, Harvey Miller"
16769,Coal Miner's Daughter,"Sissy Spacek, Tommy Lee Jones, Levon Helm, Beverly D'Angelo, William Sanderson",Director: Michael Apted; Writer: Tom Rickman
33217,Diary of a Wimpy Kid,"Zachary Gordon, Robert Capron, Rachael Harris, Steve Zahn, Devon Bostick","Director: Thor Freudenthal; Writer: Jackie Filgo, Jeff Filgo"
132232,Mama,"Jessica Chastain, Nikolaj Coster-Waldau, Megan Charpentier, Isabelle Nélisse, Daniel Kash","Director: Andy Muschietti; Writer: Neil Cross, Barbara Muschietti"
11153,National Lampoon's Vacation,"Chevy Chase, Beverly D'Angelo, Imogene Coca, Randy Quaid, Anthony Michael Hall",Director: Harold Ramis; Writer: John Hughes
208134,Bad Grandpa,"Johnny Knoxville, Jackson Nicoll, Georgina Cates, Spike Jonze, Catherine Keener","Director: Jeff Tremaine; Writer: Spike Jonze, Johnny Knoxville"
1165,The Queen,"Helen Mirren, Michael Sheen, James Cromwell, Sylvia Syms, Helen McCrory",Director: Stephen Frears
4011,Beetlejuice,"Geena Davis, Alec Baldwin, Winona Ryder, Michael Keaton, Catherine O'Hara","Director: Tim Burton; Writer: Warren Skaaren, Michael McDowell"
17202,Why Did I Get Married?,"Tyler Perry, Jill Scott, Janet Jackson, Michael Jai White, Malik Yoba",Director: Tyler Perry; Writer: Tyler Perry
9587,Little Women,"Winona Ryder, Gabriel Byrne, Trini Alvarado, Samantha Mathis, Kirsten Dunst",Director: Gillian Armstrong; Writer: Robin Swicord
65086,The Woman in Black,"Daniel Radcliffe, Ciarán Hinds, Sidney Johnston, Alisa Khazanova, Mary Stockley",Director: James Watkins; Writer: Jane Goldman
10053,When a Stranger Calls,"Camilla Belle, Katie Cassidy, Tommy Flanagan, Brian Geraghty, Clark Gregg",Director: Simon West
11870,Big Fat Liar,"Frankie Muniz, Paul Giamatti, Amanda Bynes, Amanda Detmer, Donald Faison","Director: Shawn Levy; Writer: Brian Robbins, Dan Schneider"
11778,The Deer Hunter,"Robert De Niro, John Cazale, John Savage, Christopher Walken, Meryl Streep","Director: Michael Cimino; Writer: Deric Washburn, Michael Cimino"
586,Wag the Dog,"Dustin Hoffman, Robert De Niro, Anne Heche, Woody Harrelson, Jim Belushi","Director: Barry Levinson; Writer: David Mamet, Hilary Henkin"
18736,The Lizzie McGuire Movie,"Hilary Duff, Adam Lamberg, Hallie Todd, Robert Carradine, Jake Thomas","Director: Jim Fall; Writer: Ed Decter, John J. Strauss"
134411,Snitch,"Dwayne Johnson, Barry Pepper, Jon Bernthal, Susan Sarandon, Michael Kenneth Williams","Director: Ric Roman Waugh; Writer: Justin Haythe, Ric Roman Waugh"
287903,Krampus,"Adam Scott, Toni Collette, Allison Tolman, David Koechner, Emjay Anthony","Director: Michael Dougherty; Writer: Michael Dougherty, Todd Casey"
9276,The Faculty,"Jordana Brewster, Elijah Wood, Clea DuVall, Laura Harris, Josh Hartnett",Director: Robert Rodriguez; Writer: Kevin Williamson
15765,What's Love Got to Do with It,"Angela Bassett, Laurence Fishburne, Vanessa Bell Calloway, Rae'Ven Larrymore Kelly, Virginia Capers",Director: Brian Gibson; Writer: Kate Lanier
2142,Cop Land,"Sylvester Stallone, Harvey Keitel, Ray Liotta, Robert De Niro, Michael Rapaport",Director: James Mangold; Writer: James Mangold
11397,Not Another Teen Movie,"Chyler Leigh, Chris Evans, Jaime Pressly, Eric Christian Olsen, Mia Kirshner","Director: Joel Gallen; Writer: Buddy Johnson, Phil Beauman"
77016,End of Watch,"Jake Gyllenhaal, Michael Peña, Natalie Martinez, Anna Kendrick, David Harbour",Director: David Ayer; Writer: David Ayer
11478,The Skulls,"Joshua Jackson, Paul Walker, Hill Harper, Leslie Bibb, Christopher McDonald",Director: Rob Cohen; Writer: John Pogue
266856,The Theory of Everything,"Eddie Redmayne, Felicity Jones, Charlie Cox, Emily Watson, Simon McBurney",Director: James Marsh; Writer: Anthony McCarten
13411,Malibu's Most Wanted,"Jamie Kennedy, Taye Diggs, Anthony Anderson, Regina Hall, Blair Underwood","Director: John Whitesell; Writer: Jamie Kennedy, Nick Swardson"
10564,Where the Heart Is,"Natalie Portman, Ashley Judd, Stockard Channing, Joan Cusack, Sally Field",Director: Matt Williams; Writer: Lowell Ganz
947,Lawrence of Arabia,"Peter O'Toole, Alec Guinness, Anthony Quinn, Jack Hawkins, Omar Sharif","Director: David Lean; Writer: Michael Wilson, Robert Bolt"
24150,Halloween II,"Scout Taylor-Compton, Sheri Moon Zombie, Tyler Mane, Chase Wright Vanek, Brad Dourif",Director: Rob Zombie; Writer: Rob Zombie
228970,Wild,"Reese Witherspoon, Laura Dern, Thomas Sadoski, Keene McRae, Michiel Huisman",Director: Jean-Marc Vallée; Writer: Nick Hornby
18405,The Last House on the Left,"Garret Dillahunt, Michael Bowen, Joshua Cox, Riki Lindhome, Aaron Paul","Director: Dennis Iliadis; Writer: Carl Ellsworth, Adam Alleca"
6961,The Wedding Date,"Debra Messing, Dermot Mulroney, Amy Adams, Jack Davenport, Jeremy Sheffield",Director: Clare Kilner; Writer: Dana Fox
11442,Halloween: Resurrection,"Jamie Lee Curtis, Brad Loree, Busta Rhymes, Bianca Kajlich, Katee Sackhoff",Director: Rick Rosenthal; Writer: Larry Brand
2493,The Princess Bride,"Cary Elwes, Robin Wright, Mandy Patinkin, André the Giant, Chris Sarandon",Director: Rob Reiner; Writer: William Goldman
14047,The Great Debaters,"Denzel Washington, Nate Parker, Forest Whitaker, Denzel Whitaker, Kimberly Elise",Director: Denzel Washington; Writer: Robert Eisele
64690,Drive,"Ryan Gosling, Carey Mulligan, Bryan Cranston, Albert Brooks, Oscar Isaac",Director: Nicolas Winding Refn; Writer: Hossein Amini
11132,Confessions of a Teenage Drama Queen,"Lindsay Lohan, Adam Garcia, Glenne Headly, Alison Pill, Megan Fox",Director: Sara Sugarman; Writer: Gail Parent
17127,The Object of My Affection,"Jennifer Aniston, Paul Rudd, Hayden Panettiere, Alan Alda, Allison Janney",Director: Nicholas Hytner; Writer: Wendy Wasserstein
1562,28 Weeks Later,"Imogen Poots, Robert Carlyle, Rose Byrne, Jeremy Renner, Harold Perrineau","Director: Juan Carlos Fresnadillo; Writer: Juan Carlos Fresnadillo, Enrique López Lavigne"
232679,When the Game Stands Tall,"Jim Caviezel, Michael Chiklis, Laura Dern, Clancy Brown, Ser'Darius Blain","Director: Thomas Carter; Writer: David Zelon, Scott Marshall Smith"
17880,Because of Winn-Dixie,"Jeff Daniels, AnnaSophia Robb, Cicely Tyson, Eva Marie Saint, Dave Matthews","Director: Wayne Wang; Writer: Kate DiCamillo, Joan Singleton"
14736,Love & Basketball,"Chris Warren, Jr., Kyla Pratt, Sanaa Lathan, Omar Epps, Alfre Woodard",Director: Gina Prince-Bythewood; Writer: Gina Prince-Bythewood
9434,Grosse Pointe Blank,"John Cusack, Minnie Driver, Dan Aykroyd, Joan Cusack, Alan Arkin","Director: George Armitage; Writer: John Cusack, D.V. DeVincentis"
23706,All About Steve,"Sandra Bullock, Thomas Haden Church, Bradley Cooper, Ken Jeong, DJ Qualls",Director: Phil Traill; Writer: Kim Barker
11531,Book of Shadows: Blair Witch 2,"Kim Director, Jeffrey Donovan, Erica Leerhsen, Tristine Skyler, Stephen Barker Turner","Director: Joe Berlinger; Writer: Daniel Myrick, Eduardo Sánchez"
9100,The Craft,"Robin Tunney, Fairuza Balk, Neve Campbell, Rachel True, Skeet Ulrich","Director: Andrew Fleming; Writer: Andrew Fleming, Peter Filardi"
116,Match Point,"Jonathan Rhys Meyers, Scarlett Johansson, Emily Mortimer, Brian Cox, Penelope Wilton",Director: Woody Allen
38843,Ramona and Beezus,"Joey King, Selena Gomez, John Corbett, Bridget Moynahan, Ginnifer Goodwin","Director: Elizabeth Allen Rosenbaum; Writer: Laurie Craig, Nick Pustay"
1245,The Remains of the Day,"Anthony Hopkins, Emma Thompson, James Fox, Christopher Reeve, Hugh Grant",Director: James Ivory; Writer: Ruth Prawer Jhabvala
4995,Boogie Nights,"Mark Wahlberg, Burt Reynolds, John C. Reilly, Julianne Moore, Thomas Jane",Director: Paul Thomas Anderson; Writer: Paul Thomas Anderson
10413,Nowhere to Run,"Jean-Claude Van Damme, Rosanna Arquette, Kieran Culkin, Ted Levine, Tiffany Taubman","Director: Robert Harmon; Writer: Joe Eszterhas, Randy Feldman"
14012,Flicka,"Tim McGraw, Maria Bello, Armie Hammer, Alison Lohman, Ryan Kwanten","Director: Michael Mayer; Writer: Lawrence Konner, Mark Rosenthal"
9793,The Hills Have Eyes 2,"Michael Bailey Smith, Archie Kao, Jay Acovone, Jeff Kober, Philip Pavel","Director: Martin Weisz; Writer: Wes Craven, Jonathan Craven"
12212,Urban Legends: Final Cut,"Jennifer Morrison, Matthew Davis, Loretta Devine, Hart Bochner, Anthony Anderson","Director: John Ottman; Writer: Scott Derrickson, Paul Harris Boardman"
13768,Tuck Everlasting,"Alexis Bledel, William Hurt, Sissy Spacek, Jonathan Jackson, Scott Bairstow",Director: Jay Russell
8975,The Marine,"John Cena, Kelly Carlson, Robert Patrick, Abigail Bianca, Anthony Ray Parker",Director: John Bonito
342521,Keanu,"Jordan Peele, Keegan-Michael Key, Tiffany Haddish, Method Man, Darrell Britt-Gibson","Director: Peter Atencio; Writer: Jordan Peele, Alex Rubens"
